transaction_id,amount,location,location_match,previous_fraud,payment_method,device_type,transactions_last_1h,transactions_last_24h,transaction_hour,merchant_category,account_age_days,is_international,is_fraud
TXN00001059,1454.72,Kolkata,True,0,upi,mobile,4,8,21,Fashion,511,0,0
TXN00001060,532.16,Ahmedabad,True,0,upi,desktop,2,13,14,Grocery,842,0,0
TXN00001061,1869.6,Ahmedabad,True,0,netbanking,tablet,4,4,12,Travel,1919,1,0
TXN00001062,50.0,Hyderabad,True,0,card,mobile,0,12,0,Food,164,0,0
TXN00001063,2830.63,Kolkata,True,0,netbanking,mobile,3,9,22,Entertainment,23,0,0
TXN00001064,118.03,Ahmedabad,True,0,card,desktop,2,9,5,Food,1241,0,0
TXN00001065,536.96,Hyderabad,True,0,card,desktop,2,6,12,Electronics,908,0,0
TXN00001066,233.45,Hyderabad,False,0,card,mobile,1,7,7,Travel,665,0,0
TXN00001067,192.57,Hyderabad,True,0,wallet,mobile,2,7,10,Fashion,696,0,0
TXN00001068,2868.43,Delhi,True,0,upi,tablet,1,5,15,Fashion,143,0,0
TXN00001069,478.25,Hyderabad,True,0,upi,mobile,1,5,22,Entertainment,1745,0,0
TXN00001070,1171.18,Mumbai,True,0,card,mobile,1,14,15,Entertainment,136,0,0
TXN00001071,759.76,Mumbai,True,0,wallet,desktop,0,3,20,Electronics,627,0,0
TXN00001072,1352.02,Bangalore,True,0,wallet,mobile,1,7,6,Grocery,168,0,0
TXN00001073,870.54,Kolkata,True,0,card,mobile,1,9,1,Entertainment,511,0,0
TXN00001074,195.06,Chennai,True,0,upi,desktop,0,5,7,Travel,1255,0,0
TXN00001075,2393.48,Pune,True,0,upi,desktop,1,8,21,Grocery,1314,0,0
TXN00001076,464.74,Mumbai,True,0,wallet,desktop,1,7,5,Food,962,0,0
TXN00001077,144.37,Kolkata,True,0,upi,mobile,0,4,22,Utilities,1401,0,0
TXN00001078,499.54,Mumbai,True,0,upi,mobile,0,8,10,Entertainment,297,0,0
TXN00001079,4169.07,Mumbai,True,0,wallet,mobile,0,8,14,Entertainment,1388,0,0
TXN00001080,2038.27,Mumbai,True,0,upi,desktop,0,13,17,Fashion,463,1,0
TXN00001081,545.17,Pune,True,0,card,mobile,0,12,2,Travel,119,0,0
TXN00001082,544.81,Pune,True,0,card,mobile,4,10,17,Food,1566,0,0
TXN00001083,561.61,Chennai,True,0,upi,mobile,0,7,19,Electronics,1233,0,0
TXN00001084,7856.01,Hyderabad,True,0,upi,mobile,0,6,3,Utilities,22,0,0
TXN00001085,1217.73,Chennai,True,0,upi,desktop,1,8,3,Food,650,1,0
TXN00001086,1283.9,Mumbai,True,0,card,mobile,2,6,12,Fashion,1353,0,0
TXN00001087,2484.74,Mumbai,True,0,card,desktop,0,10,8,Utilities,1591,0,0
TXN00001088,1040.32,Bangalore,True,0,upi,mobile,1,8,17,Fashion,662,0,0
TXN00001089,601.64,Bangalore,True,0,wallet,mobile,2,7,13,Fashion,812,0,0
TXN00001090,644.6,Bangalore,True,0,upi,tablet,2,9,6,Food,162,0,0
TXN00001091,739.41,Kolkata,False,0,upi,desktop,0,11,1,Grocery,1351,0,0
TXN00001092,767.91,Kolkata,True,0,upi,desktop,1,15,13,Grocery,733,0,0
TXN00001093,1781.13,Bangalore,True,0,upi,desktop,1,8,6,Travel,1318,1,0
TXN00001094,847.04,Hyderabad,True,0,wallet,mobile,0,5,4,Travel,326,0,0
TXN00001095,1790.98,Delhi,True,0,upi,mobile,2,7,15,Fashion,992,0,0
TXN00001096,732.03,Bangalore,True,0,upi,mobile,3,8,7,Food,1016,0,0
TXN00001097,872.28,Bangalore,True,0,netbanking,desktop,3,9,6,Grocery,1825,0,0
TXN00001098,88.82,Ahmedabad,False,0,card,mobile,0,3,12,Electronics,1880,0,0
TXN00001099,2192.01,Pune,True,0,upi,mobile,0,9,5,Entertainment,83,0,0
TXN00001100,1171.16,Chennai,True,0,netbanking,desktop,1,7,4,Food,1982,0,0
TXN00001101,2398.08,Kolkata,True,0,card,mobile,0,10,22,Grocery,1774,0,0
TXN00001102,50.0,Mumbai,True,0,upi,mobile,3,8,7,Food,1669,0,0
TXN00001103,7957.13,Hyderabad,True,0,card,mobile,1,6,6,Travel,1288,0,0
TXN00001104,686.13,Mumbai,True,0,wallet,tablet,5,7,0,Entertainment,1015,0,0
TXN00001105,2707.04,Delhi,True,0,card,tablet,2,17,17,Grocery,1575,0,0
TXN00001106,254.86,Hyderabad,True,0,card,mobile,2,2,0,Electronics,213,0,0
TXN00001107,1569.74,Delhi,True,0,wallet,mobile,1,9,17,Utilities,1412,0,0
TXN00001108,251.1,Kolkata,True,0,card,mobile,2,7,20,Fashion,873,1,0
TXN00001109,402.81,Kolkata,True,0,upi,mobile,2,10,6,Food,1690,0,0
TXN00001110,6568.54,Ahmedabad,True,0,upi,mobile,3,12,2,Electronics,116,0,0
TXN00001111,648.63,Kolkata,False,1,card,mobile,1,8,17,Entertainment,96,0,1
TXN00001112,1016.16,Mumbai,True,0,upi,tablet,2,8,15,Utilities,1146,0,0
TXN00001113,2083.25,Pune,True,0,wallet,mobile,2,5,5,Fashion,448,0,0
TXN00001114,1380.03,Bangalore,True,0,upi,desktop,2,10,19,Utilities,300,0,0
TXN00001115,943.95,Kolkata,True,0,card,mobile,2,11,10,Grocery,273,0,0
TXN00001116,1195.2,Kolkata,True,0,card,mobile,3,13,8,Grocery,1615,0,0
TXN00001117,11252.76,Mumbai,True,0,card,mobile,1,6,18,Electronics,1056,0,0
TXN00001118,750.87,Kolkata,True,0,upi,desktop,2,12,14,Electronics,1656,0,0
TXN00001119,998.07,Hyderabad,True,1,upi,desktop,3,8,17,Grocery,655,0,0
TXN00001120,2541.05,Kolkata,True,0,card,mobile,1,6,13,Food,1611,0,0
TXN00001121,2699.14,Ahmedabad,True,0,netbanking,mobile,1,9,8,Electronics,563,0,0
TXN00001122,2952.32,Kolkata,True,0,card,desktop,0,11,8,Entertainment,1112,0,0
TXN00001123,1615.2,Bangalore,True,0,upi,desktop,2,4,4,Food,825,0,0
TXN00001124,227.54,Kolkata,True,0,upi,desktop,1,7,4,Fashion,697,0,0
TXN00001125,4824.13,Hyderabad,True,0,netbanking,mobile,0,8,14,Food,369,0,0
TXN00001126,226.7,Delhi,True,0,wallet,desktop,3,3,18,Electronics,1755,0,0
TXN00001127,1116.01,Hyderabad,True,0,upi,mobile,3,4,18,Travel,1889,0,0
TXN00001128,348.94,Pune,True,0,card,mobile,4,9,17,Grocery,1211,0,0
TXN00001129,745.5,Delhi,False,0,upi,mobile,1,8,13,Food,1635,0,0
TXN00001130,1148.54,Ahmedabad,True,0,card,mobile,5,7,15,Utilities,904,0,0
TXN00001131,1139.23,Chennai,True,0,netbanking,mobile,3,2,22,Fashion,1615,0,0
TXN00001132,1272.48,Ahmedabad,True,0,upi,mobile,3,7,22,Travel,1451,0,0
TXN00001133,4720.61,Kolkata,True,0,card,mobile,0,7,4,Entertainment,1574,0,0
TXN00001134,1317.51,Chennai,True,0,upi,desktop,1,11,2,Electronics,1978,0,0
TXN00001135,611.58,Kolkata,True,0,upi,tablet,4,8,19,Entertainment,624,0,0
TXN00001136,2310.24,Mumbai,True,0,card,mobile,1,6,6,Food,845,0,0
TXN00001137,2960.25,Bangalore,True,0,upi,mobile,1,9,2,Food,156,0,0
TXN00001138,207.32,Bangalore,True,0,card,mobile,0,7,0,Fashion,958,0,0
TXN00001139,1543.41,Pune,True,0,upi,mobile,2,11,7,Fashion,295,0,0
TXN00001140,1730.04,Hyderabad,True,0,card,mobile,1,5,16,Entertainment,979,0,0
TXN00001141,576.68,Kolkata,False,0,upi,mobile,2,3,5,Utilities,488,0,0
TXN00001142,3633.27,Kolkata,True,1,card,mobile,1,5,12,Entertainment,1030,1,1
TXN00001143,678.27,Mumbai,True,1,card,desktop,3,15,15,Entertainment,654,0,0
TXN00001144,918.5,Chennai,True,0,wallet,tablet,0,12,17,Food,1301,0,0
TXN00001145,661.32,Hyderabad,True,0,wallet,desktop,1,3,2,Travel,1239,0,0
TXN00001146,813.83,Chennai,True,0,upi,mobile,3,11,15,Grocery,1290,0,0
TXN00001147,239.54,Hyderabad,True,0,upi,desktop,2,6,4,Entertainment,1365,0,0
TXN00001148,164.11,Pune,True,0,card,mobile,3,8,5,Electronics,1774,0,0
TXN00001149,4621.93,Chennai,False,0,card,mobile,3,6,2,Food,699,0,0
TXN00001150,315.12,Delhi,True,0,upi,tablet,2,6,7,Entertainment,1468,0,0
TXN00001151,268.83,Chennai,True,0,upi,desktop,0,3,8,Travel,1602,0,0
TXN00001152,74.88,Delhi,True,0,card,desktop,3,8,17,Utilities,195,0,0
TXN00001153,396.13,Pune,False,0,wallet,mobile,1,7,23,Food,194,0,0
TXN00001154,186.65,Pune,True,0,wallet,desktop,1,6,11,Travel,1236,0,0
TXN00001155,4869.9,Kolkata,True,0,upi,desktop,0,6,11,Fashion,838,0,0
TXN00001156,2429.43,Pune,True,0,upi,mobile,0,8,11,Food,1043,0,0
TXN00001157,375.27,Hyderabad,True,0,upi,mobile,1,6,19,Fashion,108,0,0
TXN00001158,9530.87,Chennai,True,0,card,mobile,0,6,2,Travel,1488,0,0
TXN00001159,2355.61,Chennai,True,0,netbanking,mobile,0,11,14,Grocery,27,0,0
TXN00001160,559.64,Hyderabad,True,0,netbanking,desktop,1,6,8,Utilities,1432,0,0
TXN00001161,51.18,Mumbai,True,0,card,mobile,2,8,7,Entertainment,705,0,0
TXN00001162,9943.24,Pune,True,0,upi,tablet,2,8,10,Food,1347,0,0
TXN00001163,173.48,Hyderabad,False,0,upi,desktop,1,13,7,Electronics,1278,0,0
TXN00001164,130.93,Delhi,True,0,wallet,mobile,2,7,6,Electronics,675,0,0
TXN00001165,2463.75,Chennai,True,0,upi,mobile,5,7,14,Food,840,0,0
TXN00001166,11711.65,Chennai,True,0,upi,mobile,5,6,0,Fashion,1667,0,1
TXN00001167,3667.67,Pune,True,0,card,mobile,1,11,16,Food,1674,0,0
TXN00001168,1487.59,Delhi,True,0,card,mobile,2,7,12,Entertainment,1162,0,0
TXN00001169,1538.93,Bangalore,True,0,wallet,mobile,0,10,22,Fashion,427,0,0
TXN00001170,2045.44,Mumbai,True,0,upi,tablet,3,7,11,Grocery,1854,1,0
TXN00001171,1843.52,Bangalore,True,0,card,tablet,4,3,11,Entertainment,926,0,0
TXN00001172,1089.99,Mumbai,True,0,card,desktop,3,3,11,Travel,1119,0,0
TXN00001173,897.16,Pune,True,0,wallet,mobile,3,6,8,Utilities,1800,0,0
TXN00001174,746.77,Chennai,True,0,netbanking,desktop,2,9,4,Fashion,713,0,0
TXN00001175,349.06,Mumbai,True,0,netbanking,mobile,1,3,23,Grocery,967,0,0
TXN00001176,587.5,Hyderabad,True,0,upi,mobile,0,12,2,Fashion,725,0,0
TXN00001177,124.26,Delhi,True,0,netbanking,desktop,2,7,17,Entertainment,405,0,0
TXN00001178,717.98,Chennai,True,0,upi,tablet,2,5,15,Food,1548,1,0
TXN00001179,269.66,Hyderabad,True,0,upi,mobile,1,6,22,Travel,1314,0,0
TXN00001180,237.62,Pune,True,0,upi,mobile,1,9,11,Grocery,286,0,0
TXN00001181,975.06,Kolkata,True,1,card,mobile,2,10,8,Fashion,1957,0,0
TXN00001182,3698.99,Bangalore,True,0,upi,mobile,5,9,0,Fashion,1841,0,1
TXN00001183,2196.81,Delhi,True,0,netbanking,mobile,3,7,12,Entertainment,191,0,0
TXN00001184,142.18,Pune,True,0,card,mobile,1,7,22,Grocery,491,1,0
TXN00001185,269.35,Hyderabad,True,0,upi,tablet,2,9,0,Electronics,29,0,0
TXN00001186,2251.74,Hyderabad,True,0,card,desktop,0,15,12,Fashion,1154,0,0
TXN00001187,271.48,Mumbai,True,0,upi,tablet,1,3,23,Grocery,1930,0,0
TXN00001188,624.85,Mumbai,True,0,upi,mobile,3,9,11,Food,110,0,0
TXN00001189,1465.09,Bangalore,True,0,card,mobile,1,8,21,Fashion,1000,0,0
TXN00001190,275.73,Ahmedabad,True,1,netbanking,mobile,2,8,10,Food,1423,0,0
TXN00001191,898.32,Mumbai,True,0,card,tablet,0,12,8,Travel,837,1,0
TXN00001192,184.41,Mumbai,True,0,netbanking,mobile,0,8,7,Electronics,1254,0,0
TXN00001193,412.86,Kolkata,True,0,netbanking,mobile,1,8,1,Grocery,1641,0,0
TXN00001194,1137.25,Mumbai,True,0,upi,mobile,3,7,22,Grocery,871,1,0
TXN00001195,138.7,Bangalore,True,0,card,mobile,2,6,20,Food,1058,0,0
TXN00001196,1298.72,Pune,True,0,card,mobile,2,8,6,Grocery,622,0,0
TXN00001197,782.9,Chennai,True,0,upi,desktop,2,9,0,Electronics,1788,0,0
TXN00001198,1469.02,Delhi,True,0,netbanking,mobile,2,5,12,Entertainment,1020,0,0
TXN00001199,1023.43,Pune,True,0,netbanking,mobile,1,9,17,Food,359,0,0
TXN00001200,3587.34,Chennai,True,0,upi,mobile,2,7,11,Electronics,371,0,0
TXN00001201,918.15,Chennai,True,1,wallet,desktop,0,9,5,Food,1535,0,1
TXN00001202,498.83,Pune,True,0,upi,mobile,1,13,3,Fashion,320,0,0
TXN00001203,915.2,Pune,True,0,wallet,tablet,1,11,19,Utilities,1544,0,0
TXN00001204,1454.24,Hyderabad,True,0,upi,mobile,2,6,14,Grocery,465,1,0
TXN00001205,844.17,Kolkata,True,0,netbanking,mobile,1,4,5,Utilities,892,0,0
TXN00001206,836.53,Delhi,True,0,card,mobile,3,12,14,Travel,1496,0,0
TXN00001207,369.6,Delhi,True,0,card,mobile,2,12,22,Travel,383,0,0
TXN00001208,385.84,Hyderabad,True,0,upi,desktop,0,5,21,Utilities,190,0,0
TXN00001209,171.01,Chennai,True,0,upi,tablet,2,10,4,Travel,1318,0,0
TXN00001210,5481.57,Hyderabad,True,0,upi,desktop,3,10,10,Travel,1421,0,0
TXN00001211,203.64,Ahmedabad,True,0,netbanking,mobile,1,7,9,Travel,1340,0,0
TXN00001212,373.31,Chennai,True,0,upi,mobile,2,10,16,Food,1528,0,0
TXN00001213,362.99,Mumbai,True,0,card,tablet,0,8,15,Entertainment,1154,0,0
TXN00001214,2141.0,Hyderabad,True,0,netbanking,mobile,2,8,21,Utilities,1611,0,0
TXN00001215,578.34,Bangalore,True,0,wallet,desktop,0,6,22,Travel,439,0,0
TXN00001216,3156.21,Kolkata,True,0,upi,tablet,1,6,4,Fashion,1980,0,0
TXN00001217,381.37,Hyderabad,True,0,netbanking,mobile,0,3,20,Grocery,1649,0,0
TXN00001218,1087.36,Mumbai,True,0,upi,mobile,1,10,14,Fashion,149,0,0
TXN00001219,319.17,Hyderabad,True,0,card,desktop,2,7,6,Fashion,1108,0,0
TXN00001220,8469.92,Bangalore,True,0,card,mobile,3,3,22,Fashion,402,0,0
TXN00001221,216.64,Hyderabad,True,0,upi,mobile,1,6,7,Electronics,337,0,0
TXN00001222,1124.86,Ahmedabad,True,0,upi,mobile,0,10,12,Utilities,673,0,0
TXN00001223,1606.42,Chennai,True,0,card,mobile,1,12,9,Utilities,1163,0,0
TXN00001224,1261.16,Ahmedabad,True,0,upi,mobile,1,11,12,Travel,685,0,0
TXN00001225,652.49,Pune,True,0,wallet,mobile,1,10,19,Electronics,1135,0,0
TXN00001226,693.54,Kolkata,True,0,upi,desktop,1,1,8,Fashion,983,0,0
TXN00001227,839.5,Delhi,True,0,wallet,desktop,2,8,14,Electronics,249,1,0
TXN00001228,680.56,Kolkata,True,0,card,mobile,1,6,2,Entertainment,455,1,0
TXN00001229,2309.71,Bangalore,True,0,wallet,desktop,3,4,13,Fashion,808,0,0
TXN00001230,9101.43,Bangalore,True,0,card,mobile,0,9,12,Electronics,941,1,0
TXN00001231,433.27,Bangalore,True,0,netbanking,mobile,1,8,1,Fashion,1197,0,0
TXN00001232,177.3,Chennai,True,0,upi,desktop,2,9,14,Entertainment,957,0,0
TXN00001233,725.96,Ahmedabad,True,0,card,mobile,2,10,8,Grocery,1831,0,0
TXN00001234,13660.89,Pune,True,1,upi,mobile,0,7,17,Fashion,1256,0,1
TXN00001235,330.49,Pune,True,0,upi,mobile,0,8,20,Entertainment,1309,0,0
TXN00001236,4854.4,Delhi,True,0,card,desktop,1,9,19,Travel,1491,0,0
TXN00001237,5064.86,Mumbai,True,0,card,desktop,2,8,11,Utilities,1898,0,0
TXN00001238,435.14,Delhi,True,0,upi,desktop,2,9,13,Grocery,1698,0,0
TXN00001239,1495.91,Ahmedabad,True,0,card,mobile,1,7,14,Travel,1851,0,0
TXN00001240,4797.49,Ahmedabad,True,0,card,desktop,3,8,1,Utilities,1854,0,0
TXN00001241,527.2,Bangalore,True,0,upi,mobile,0,6,18,Utilities,1806,0,0
TXN00001242,639.49,Bangalore,True,0,card,mobile,3,5,11,Grocery,740,0,0
TXN00001243,421.9,Kolkata,True,0,card,mobile,1,12,18,Electronics,653,0,0
TXN00001244,262.01,Bangalore,True,0,upi,mobile,0,4,3,Travel,530,0,0
TXN00001245,391.66,Kolkata,True,0,netbanking,mobile,3,7,4,Utilities,322,0,0
TXN00001246,208.15,Delhi,True,0,card,mobile,1,8,8,Food,1653,0,0
TXN00001247,830.56,Mumbai,False,0,netbanking,mobile,2,8,3,Entertainment,887,0,1
TXN00001248,342.97,Mumbai,True,0,upi,desktop,1,10,10,Utilities,790,0,0
TXN00001249,1034.61,Delhi,True,0,netbanking,desktop,0,3,18,Food,493,0,0
TXN00001250,144.48,Chennai,False,0,upi,desktop,0,4,12,Electronics,1503,0,0
TXN00001251,1151.22,Bangalore,False,0,upi,desktop,1,5,19,Fashion,1039,0,0
TXN00001252,2001.18,Ahmedabad,True,0,upi,mobile,2,12,16,Utilities,1515,0,0
TXN00001253,89.26,Kolkata,True,0,netbanking,mobile,1,5,9,Electronics,944,0,0
TXN00001254,1207.22,Kolkata,True,0,card,tablet,2,8,11,Entertainment,512,1,0
TXN00001255,3087.29,Ahmedabad,True,0,upi,desktop,0,8,7,Electronics,374,0,0
TXN00001256,211.45,Delhi,True,0,upi,mobile,1,8,17,Fashion,1278,0,0
TXN00001257,5036.37,Delhi,True,0,upi,mobile,2,5,3,Electronics,1440,0,0
TXN00001258,1268.43,Hyderabad,True,0,upi,mobile,0,5,19,Grocery,679,0,0
TXN00001259,368.37,Ahmedabad,True,0,card,mobile,3,9,8,Utilities,919,1,0
TXN00001260,752.4,Hyderabad,True,0,card,mobile,2,3,6,Grocery,927,0,0
TXN00001261,1478.48,Kolkata,True,0,wallet,desktop,1,3,16,Electronics,1286,0,0
TXN00001262,869.76,Kolkata,True,0,wallet,desktop,0,6,4,Entertainment,382,0,0
TXN00001263,1446.99,Kolkata,True,0,card,mobile,0,8,16,Electronics,1470,0,0
TXN00001264,290.58,Pune,True,0,upi,mobile,2,7,16,Entertainment,1723,0,0
TXN00001265,963.82,Pune,True,0,upi,desktop,0,6,2,Travel,1930,0,0
TXN00001266,168.94,Ahmedabad,True,0,card,mobile,0,9,13,Food,628,1,0
TXN00001267,707.87,Delhi,True,0,card,mobile,0,8,4,Fashion,896,0,0
TXN00001268,295.99,Hyderabad,True,0,card,mobile,0,5,12,Fashion,1242,0,0
TXN00001269,356.21,Bangalore,False,0,wallet,mobile,0,6,7,Travel,700,0,0
TXN00001270,3116.03,Pune,True,0,netbanking,mobile,0,9,0,Grocery,1398,0,0
TXN00001271,2657.27,Bangalore,True,0,upi,desktop,1,6,2,Electronics,718,0,0
TXN00001272,1563.47,Bangalore,True,0,upi,mobile,1,5,10,Entertainment,1354,0,0
TXN00001273,240.58,Pune,True,0,netbanking,mobile,0,6,14,Entertainment,209,0,0
TXN00001274,564.85,Chennai,True,0,netbanking,mobile,4,5,14,Utilities,311,1,0
TXN00001275,3038.2,Ahmedabad,True,0,upi,mobile,0,11,7,Travel,769,0,0
TXN00001276,934.96,Delhi,True,0,card,desktop,1,3,17,Grocery,17,0,0
TXN00001277,10258.63,Hyderabad,True,0,card,mobile,0,7,7,Electronics,549,0,0
TXN00001278,1233.07,Pune,True,0,card,mobile,2,6,17,Grocery,1748,0,0
TXN00001279,988.18,Mumbai,True,0,upi,desktop,1,3,3,Entertainment,34,1,0
TXN00001280,569.4,Mumbai,True,0,netbanking,desktop,1,8,11,Travel,1280,0,0
TXN00001281,926.59,Bangalore,True,0,card,desktop,1,8,10,Food,521,0,0
TXN00001282,676.47,Mumbai,True,0,upi,desktop,1,8,10,Fashion,673,0,0
TXN00001283,1743.29,Bangalore,True,0,card,desktop,1,11,0,Food,239,0,0
TXN00001284,2291.55,Chennai,True,0,card,mobile,3,6,9,Travel,384,0,0
TXN00001285,336.98,Chennai,True,0,netbanking,mobile,0,10,17,Grocery,1494,0,0
TXN00001286,184.98,Chennai,True,0,upi,desktop,3,9,21,Entertainment,224,0,0
TXN00001287,106.14,Chennai,True,0,wallet,mobile,3,7,22,Entertainment,1969,1,0
TXN00001288,1398.85,Kolkata,True,0,upi,mobile,3,8,13,Utilities,1712,1,0
TXN00001289,237.68,Chennai,True,0,card,desktop,5,13,18,Grocery,1761,0,0
TXN00001290,74.92,Hyderabad,True,0,card,mobile,0,6,11,Grocery,1085,0,0
TXN00001291,1226.66,Pune,True,0,upi,desktop,0,8,20,Food,1639,0,0
TXN00001292,12418.11,Pune,True,0,card,mobile,2,8,11,Travel,715,1,1
TXN00001293,794.68,Hyderabad,False,0,netbanking,mobile,2,9,20,Travel,1961,0,0
TXN00001294,2012.13,Bangalore,True,0,card,mobile,2,3,11,Electronics,1130,0,0
TXN00001295,875.35,Chennai,True,0,card,tablet,5,10,3,Travel,1460,0,0
TXN00001296,717.54,Kolkata,True,0,upi,tablet,2,9,11,Entertainment,1099,0,0
TXN00001297,2198.64,Delhi,False,0,upi,mobile,1,11,10,Electronics,582,0,0
TXN00001298,581.32,Mumbai,True,0,upi,mobile,5,5,10,Electronics,1660,0,0
TXN00001299,1073.57,Ahmedabad,True,0,wallet,mobile,3,6,18,Grocery,1505,0,0
TXN00001300,1139.65,Kolkata,True,0,netbanking,mobile,1,6,6,Travel,1896,0,0
TXN00001301,383.64,Chennai,True,0,wallet,mobile,1,7,13,Travel,1732,0,0
TXN00001302,2382.39,Hyderabad,True,0,upi,mobile,1,10,23,Food,891,0,0
TXN00001303,659.94,Ahmedabad,False,0,card,desktop,0,8,19,Fashion,377,0,0
TXN00001304,348.38,Mumbai,True,1,upi,desktop,0,10,23,Fashion,773,0,1
TXN00001305,1443.42,Delhi,True,0,netbanking,mobile,1,9,9,Utilities,1448,0,0
TXN00001306,297.76,Kolkata,True,0,upi,desktop,0,9,13,Entertainment,797,0,0
TXN00001307,825.19,Bangalore,True,0,upi,mobile,2,12,18,Utilities,1356,1,0
TXN00001308,792.02,Kolkata,True,0,card,mobile,0,12,5,Entertainment,1112,0,0
TXN00001309,2641.49,Chennai,True,0,upi,desktop,2,9,3,Food,683,0,0
TXN00001310,1348.54,Mumbai,True,0,card,mobile,2,8,5,Grocery,938,0,0
TXN00001311,778.28,Bangalore,True,0,card,mobile,1,6,23,Fashion,1698,1,0
TXN00001312,1966.78,Chennai,True,1,card,mobile,0,10,10,Electronics,798,0,1
TXN00001313,3691.69,Delhi,True,0,wallet,tablet,0,10,12,Fashion,856,0,0
TXN00001314,1477.64,Bangalore,True,0,upi,desktop,2,10,4,Electronics,934,0,0
TXN00001315,809.16,Kolkata,True,0,card,mobile,0,9,17,Entertainment,1493,0,0
TXN00001316,188.97,Delhi,True,0,netbanking,desktop,2,4,10,Fashion,105,0,0
TXN00001317,247.89,Pune,True,0,card,mobile,1,8,3,Entertainment,237,0,0
TXN00001318,571.84,Mumbai,True,0,upi,tablet,1,10,3,Electronics,227,0,0
TXN00001319,409.18,Mumbai,True,0,netbanking,desktop,4,7,12,Fashion,1976,0,0
TXN00001320,651.28,Kolkata,True,1,upi,mobile,0,2,21,Food,1267,0,0
TXN00001321,851.44,Kolkata,True,0,upi,desktop,1,10,3,Electronics,106,0,0
TXN00001322,1432.64,Delhi,True,0,upi,mobile,0,6,22,Food,1591,0,0
TXN00001323,740.31,Delhi,True,0,upi,desktop,0,5,12,Food,1026,0,0
TXN00001324,1366.17,Hyderabad,True,0,upi,desktop,2,8,14,Entertainment,1114,0,0
TXN00001325,858.8,Delhi,True,0,upi,mobile,3,7,11,Utilities,950,0,0
TXN00001326,91.07,Delhi,True,0,upi,mobile,3,8,18,Food,771,0,0
TXN00001327,284.67,Kolkata,True,0,upi,mobile,0,5,4,Travel,556,0,0
TXN00001328,682.74,Bangalore,True,0,upi,mobile,0,14,13,Travel,1215,0,0
TXN00001329,211.44,Ahmedabad,True,0,card,mobile,0,16,22,Electronics,348,0,0
TXN00001330,1547.71,Bangalore,True,0,upi,mobile,1,3,8,Fashion,656,0,0
TXN00001331,4308.9,Ahmedabad,True,0,upi,mobile,2,9,10,Utilities,1313,0,0
TXN00001332,3057.18,Mumbai,True,0,upi,desktop,1,9,22,Utilities,1271,0,0
TXN00001333,632.59,Ahmedabad,True,0,upi,desktop,3,9,19,Entertainment,1942,0,0
TXN00001334,4123.31,Bangalore,True,1,upi,mobile,1,9,17,Electronics,838,0,0
TXN00001335,942.13,Bangalore,True,0,upi,mobile,0,12,0,Food,1013,0,0
TXN00001336,552.15,Mumbai,True,0,card,mobile,2,6,1,Grocery,270,0,0
TXN00001337,407.43,Kolkata,True,0,card,desktop,3,6,14,Grocery,276,0,0
TXN00001338,573.58,Chennai,True,0,wallet,mobile,3,9,19,Food,1174,0,0
TXN00001339,521.97,Pune,True,0,card,tablet,2,12,18,Grocery,1878,0,0
TXN00001340,964.94,Hyderabad,True,0,card,desktop,1,9,6,Utilities,156,0,0
TXN00001341,954.55,Bangalore,True,0,upi,desktop,2,15,5,Utilities,903,0,0
TXN00001342,802.68,Pune,True,0,netbanking,mobile,1,5,3,Food,1383,0,0
TXN00001343,1293.68,Ahmedabad,True,0,upi,mobile,1,5,15,Food,1326,0,0
TXN00001344,2964.08,Hyderabad,True,0,card,tablet,3,4,16,Utilities,127,0,0
TXN00001345,2273.6,Mumbai,True,0,upi,mobile,2,6,23,Entertainment,671,0,0
TXN00001346,156.21,Bangalore,True,0,card,mobile,0,7,17,Entertainment,1899,1,0
TXN00001347,50.0,Chennai,True,0,wallet,mobile,0,15,18,Utilities,620,0,0
TXN00001348,2235.82,Bangalore,True,0,wallet,mobile,1,8,16,Food,836,0,0
TXN00001349,177.87,Delhi,False,0,upi,desktop,0,7,3,Utilities,1821,1,1
TXN00001350,624.76,Bangalore,True,0,upi,mobile,1,7,15,Grocery,1653,1,0
TXN00001351,220.85,Bangalore,True,0,netbanking,desktop,0,6,18,Grocery,788,0,0
TXN00001352,110.22,Pune,True,0,card,desktop,3,11,19,Electronics,798,0,0
TXN00001353,1451.31,Pune,True,1,card,mobile,2,10,9,Food,349,0,0
TXN00001354,1843.98,Ahmedabad,True,0,card,desktop,1,6,20,Fashion,1893,0,0
TXN00001355,424.3,Bangalore,True,0,card,tablet,2,9,4,Utilities,698,1,0
TXN00001356,50.0,Chennai,True,0,wallet,tablet,0,4,13,Grocery,1080,0,0
TXN00001357,438.67,Ahmedabad,True,0,card,desktop,4,8,8,Fashion,1705,1,0
TXN00001358,1231.02,Hyderabad,True,0,card,mobile,0,6,18,Entertainment,1503,0,0
TXN00001359,157.25,Ahmedabad,True,0,card,mobile,2,2,13,Fashion,697,0,0
TXN00001360,978.78,Mumbai,True,0,netbanking,mobile,1,7,1,Utilities,1361,0,0
TXN00001361,786.64,Chennai,True,0,card,mobile,2,6,20,Travel,799,0,0
TXN00001362,1512.97,Ahmedabad,True,0,card,mobile,2,7,18,Grocery,1195,0,0
TXN00001363,912.47,Pune,True,0,wallet,mobile,3,11,19,Travel,1158,0,0
